PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Dragan Bender,PHX,19,7,8,87.5,0,0,0,2,2,100,0,2,0,1,1,100,4,12,33.3
Draymond Green,GSW,26,36,51,70.6,0,3,0,0,0,0,0,0,0,0,0,0,4,12,33.3
Dwight Howard,ATL,31,18,26,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Powell,DAL,25,9,12,75,0,0,0,1,1,100,0,0,0,0,1,0,0,0,0
Dwyane Wade,CHI,35,33,51,64.7,8,10,80,6,18,33.3,1,4,25,0,2,0,6,20,30
E'Twaun Moore,NOP,27,12,21,57.1,2,3,66.7,2,8,25,3,5,60,2,4,50,3,13,23.1
Ed Davis,POR,27,1,3,33.3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0
Edy Tavares,ATL,24,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-
Elfrid Payton,ORL,22,47,79,59.5,8,14,57.1,5,10,50,0,1,0,0,0,0,0,2,0
Emmanuel Mudiay,DEN,20,29,49,59.2,2,7,28.6,2,2,100,0,4,0,1,2,50,2,11,18.2
Enes Kanter,OKC,24,28,41,68.3,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0
Eric Bledsoe,PHX,27,38,66,57.6,5,14,35.7,13,29,44.8,0,1,0,2,4,50,13,38,34.2
Eric Gordon,HOU,28,19,30,63.3,1,4,25,0,2,0,3,5,60,0,4,0,41,107,38.3
Ersan Ilyasova,PHI,29,28,34,82.4,0,0,0,5,9,55.6,2,4,50,2,7,28.6,14,32,43.8
Evan Fournier,ORL,24,30,49,61.2,0,7,0,2,5,40,1,2,50,3,3,100,1,10,10
Evan Turner,POR,28,10,15,66.7,2,9,22.2,2,6,33.3,1,3,33.3,1,2,50,1,4,25
Frank Kaminsky,CHA,23,3,5,60,3,4,75,0,1,0,0,0,0,0,0,0,2,9,22.2
Fred VanVleet,TOR,22,2,3,66.7,0,1,0,0,0,0,-,-,-,0,0,0,0,1,0
Garrett Temple,SAC,30,15,20,75,0,1,0,0,3,0,0,1,0,0,2,0,9,12,75
Gary Harris,DEN,22,16,21,76.2,1,1,100,0,4,0,1,2,50,0,1,0,4,9,44.4
Gary Neal,ATL,32,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,1,0
George Hill,UTA,30,14,18,77.8,0,0,0,1,1,100,0,0,0,1,3,33.3,3,8,37.5
Georges Niang,IND,23,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,0,2,0
Georgios Papagiannis,SAC,19,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-
Gerald Green,BOS,31,1,1,100,0,0,0,0,2,0,0,1,0,0,0,0,4,9,44.4
Gerald Henderson,PHI,29,17,21,81,1,5,20,5,9,55.6,1,1,100,2,3,66.7,4,10,40
Giannis Antetokounmpo,MIL,22,87,108,80.6,3,9,33.3,3,6,50,0,1,0,1,1,100,2,9,22.2
Glenn Robinson,IND,23,15,26,57.7,1,2,50,3,4,75,1,5,20,1,4,25,1,4,25
Goran Dragic,MIA,30,35,58,60.3,6,9,66.7,8,14,57.1,4,6,66.7,1,3,33.3,6,11,54.5
Gordon Hayward,UTA,26,25,39,64.1,2,6,33.3,4,6,66.7,0,0,0,0,2,0,8,13,61.5
Gorgui Dieng,MIN,27,14,21,66.7,2,3,66.7,3,9,33.3,0,0,0,0,0,0,1,2,50
Greg Monroe,MIL,26,13,26,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Greivis Vasquez,BKN,30,0,1,0,0,0,0,1,1,100,0,0,0,0,0,0,1,1,100
Harrison Barnes,DAL,24,11,18,61.1,0,1,0,4,8,50,1,2,50,0,0,0,3,9,33.3
Hassan Whiteside,MIA,27,10,14,71.4,2,7,28.6,1,3,33.3,0,0,0,0,0,0,0,0,0
Henry Ellenson,DET,20,1,1,100,0,0,0,0,0,0,-,-,-,-,-,-,1,2,50
