PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Kemba Walker,CHA,26,21,42,50,4,20,20,23,71,32.4,3,7,42.9,1,9,11.1,9,41,22
Kenneth Faried,DEN,27,11,21,52.4,4,10,40,7,31,22.6,1,3,33.3,0,2,0,6,28,21.4
Kent Bazemore,ATL,27,9,26,34.6,4,21,19,19,49,38.8,3,6,50,5,10,50,15,46,32.6
Kentavious Caldwell-Pope,DET,23,14,24,58.3,10,27,37,18,48,37.5,1,4,25,1,7,14.3,8,37,21.6
Kevin Durant,GSW,28,16,39,41,10,42,23.8,25,70,35.7,5,13,38.5,2,11,18.2,11,65,16.9
Kevin Love,CLE,28,13,25,52,5,21,23.8,12,33,36.4,4,7,57.1,6,11,54.5,9,31,29
Kevin Seraphin,IND,27,2,7,28.6,0,1,0,3,9,33.3,0,0,0,1,1,100,3,6,50
Kevon Looney,GSW,20,6,12,50,1,4,25,4,7,57.1,0,1,0,0,0,0,2,7,28.6
Klay Thompson,GSW,26,17,30,56.7,8,42,19,24,65,36.9,5,12,41.7,2,9,22.2,11,59,18.6
Kosta Koufos,SAC,27,9,13,69.2,8,16,50,7,21,33.3,2,2,100,2,2,100,5,20,25
Kris Dunn,MIN,22,13,22,59.1,5,14,35.7,9,25,36,0,3,0,1,3,33.3,4,22,18.2
Kris Humphries,ATL,31,7,15,46.7,3,8,37.5,8,16,50,0,1,0,1,1,100,2,21,9.5
Kristaps Porzingis,NYK,21,21,35,60,7,15,46.7,7,31,22.6,2,3,66.7,2,8,25,8,40,20
Kyle Anderson,SAS,23,6,11,54.5,1,8,12.5,8,23,34.8,1,3,33.3,2,4,50,3,15,20
Kyle Korver,CLE,35,11,26,42.3,8,27,29.6,19,48,39.6,2,3,66.7,5,11,45.5,9,36,25
Kyle Lowry,TOR,30,17,35,48.6,10,32,31.3,13,58,22.4,4,11,36.4,4,12,33.3,18,61,29.5
Kyle O'Quinn,NYK,26,6,12,50,4,8,50,2,16,12.5,0,2,0,1,2,50,5,19,26.3
Kyle Singler,OKC,28,4,12,33.3,2,7,28.6,2,6,33.3,3,5,60,0,0,0,4,10,40
Kyle Wiltjer,HOU,24,0,1,0,0,1,0,-,-,-,-,-,-,0,0,0,1,1,100
Kyrie Irving,CLE,24,14,28,50,7,21,33.3,15,47,31.9,4,7,57.1,5,13,38.5,13,39,33.3
LaMarcus Aldridge,SAS,31,10,20,50,5,17,29.4,15,35,42.9,0,6,0,2,6,33.3,6,31,19.4
Lance Stephenson,NOP,26,1,5,20,1,4,25,2,7,28.6,1,2,50,2,2,100,0,3,0
Lance Thomas,NYK,28,4,13,30.8,4,9,44.4,3,13,23.1,1,1,100,1,3,33.3,5,21,23.8
Langston Galloway,NOP,25,14,27,51.9,3,15,20,12,41,29.3,5,9,55.6,3,6,50,8,31,25.8
Larry Nance Jr.,LAL,24,10,18,55.6,3,14,21.4,4,18,22.2,1,3,33.3,1,1,100,8,24,33.3
Lavoy Allen,IND,27,3,8,37.5,2,3,66.7,6,17,35.3,2,2,100,0,1,0,4,11,36.4
LeBron James,CLE,32,13,26,50,8,22,36.4,19,45,42.2,5,8,62.5,5,11,45.5,13,39,33.3
Leandro Barbosa,PHX,34,3,5,60,2,7,28.6,9,24,37.5,0,1,0,1,1,100,4,14,28.6
Lou Williams,LAL,30,15,30,50,14,30,46.7,7,31,22.6,1,6,16.7,3,5,60,15,44,34.1
Luc Mbah a Moute,LAC,30,13,20,65,10,19,52.6,11,45,24.4,0,2,0,1,3,33.3,9,33,27.3
Lucas Nogueira,TOR,24,10,21,47.6,4,15,26.7,6,27,22.2,1,6,16.7,1,4,25,12,36,33.3
Luis Scola,BKN,36,5,6,83.3,4,6,66.7,3,11,27.3,0,2,0,0,1,0,2,10,20
Luke Babbitt,MIA,27,11,13,84.6,5,12,41.7,8,22,36.4,1,4,25,3,6,50,4,17,23.5
Luol Deng,LAL,31,9,22,40.9,10,21,47.6,13,36,36.1,1,5,20,4,5,80,11,35,31.4
Malachi Richardson,SAC,21,1,2,50,0,1,0,5,11,45.5,1,2,50,1,2,50,1,3,33.3
Malcolm Brogdon,MIL,24,22,39,56.4,7,29,24.1,14,48,29.2,4,11,36.4,1,9,11.1,16,58,27.6
Malcolm Delaney,ATL,27,11,23,47.8,8,20,40,14,31,45.2,0,2,0,2,5,40,7,40,17.5
Malik Beasley,DEN,20,1,3,33.3,0,2,0,0,1,0,-,-,-,0,1,0,0,2,0
Manu Ginobili,SAS,39,6,10,60,3,10,30,5,19,26.3,0,6,0,2,7,28.6,4,24,16.7
Marc Gasol,MEM,32,15,39,38.5,6,21,28.6,11,51,21.6,1,10,10,2,8,25,14,59,23.7
Marcelo Huertas,LAL,33,2,5,40,1,2,50,2,8,25,0,1,0,0,1,0,6,12,50
Marcin Gortat,WAS,32,27,39,69.2,9,27,33.3,26,72,36.1,2,3,66.7,1,5,20,19,59,32.2
Marco Belinelli,CHA,30,17,28,60.7,3,11,27.3,13,43,30.2,2,3,66.7,2,7,28.6,3,17,17.6
Marcus Morris,DET,27,17,28,60.7,11,36,30.6,18,52,34.6,0,2,0,0,6,0,8,34,23.5
Marcus Smart,BOS,22,24,43,55.8,9,28,32.1,21,53,39.6,1,3,33.3,0,2,0,4,39,10.3
Marcus Thornton,WAS,29,9,12,75,8,12,66.7,8,16,50,1,1,100,0,2,0,8,22,36.4
Mario Hezonja,ORL,21,2,5,40,3,5,60,3,14,21.4,1,1,100,0,0,0,2,8,25
Markieff Morris,WAS,27,20,28,71.4,9,23,39.1,24,67,35.8,2,5,40,2,4,50,11,51,21.6
Marquese Chriss,PHX,19,8,16,50,9,16,56.3,7,23,30.4,2,4,50,5,8,62.5,4,22,18.2
Marreese Speights,LAC,29,13,22,59.1,5,11,45.5,10,31,32.3,0,3,0,1,2,50,4,27,14.8
Marshall Plumlee,NYK,24,1,3,33.3,1,2,50,0,0,0,-,-,-,0,1,0,0,1,0
Marvin Williams,CHA,30,9,25,36,4,16,25,18,53,34,2,7,28.6,0,6,0,8,33,24.2
Mason Plumlee,POR,26,13,31,41.9,8,25,32,16,39,41,0,3,0,2,5,40,11,41,26.8
Matt Barnes,SAC,36,12,23,52.2,7,21,33.3,11,46,23.9,1,5,20,1,4,25,7,49,14.3
Matthew Dellavedova,MIL,26,12,24,50,12,19,63.2,11,56,19.6,2,10,20,5,12,41.7,12,54,22.2
Maurice Harkless,POR,23,13,30,43.3,7,22,31.8,13,39,33.3,1,5,20,2,5,40,12,41,29.3
Maurice Ndour,NYK,24,2,3,66.7,2,3,66.7,1,3,33.3,0,0,0,-,-,-,3,8,37.5
Metta World Peace,LAL,37,0,0,0,2,2,100,0,1,0,-,-,-,-,-,-,1,3,33.3
Meyers Leonard,POR,24,5,10,50,2,5,40,1,10,10,1,2,50,1,2,50,3,20,15
Michael Beasley,MIL,28,4,12,33.3,5,14,35.7,6,21,28.6,2,4,50,2,6,33.3,10,34,29.4
Michael Carter-Williams,CHI,25,2,9,22.2,1,2,50,4,8,50,2,5,40,1,1,100,1,9,11.1
Michael Gbinije,DET,24,-,-,-,-,-,-,0,2,0,-,-,-,-,-,-,0,1,0
Michael Kidd-Gilchrist,CHA,23,17,35,48.6,5,15,33.3,21,62,33.9,4,8,50,0,8,0,8,35,22.9
Mike Conley,MEM,29,12,32,37.5,4,18,22.2,6,44,13.6,2,12,16.7,1,7,14.3,9,41,22
Mike Dunleavy,ATL,36,4,10,40,2,10,20,8,21,38.1,0,0,0,1,3,33.3,7,17,41.2
Mike Miller,DEN,36,1,1,100,0,1,0,-,-,-,-,-,-,0,1,0,0,1,0
Mike Muscala,ATL,25,12,24,50,11,26,42.3,11,27,40.7,2,5,40,4,9,44.4,12,43,27.9
Mike Scott,ATL,28,2,3,66.7,0,2,0,1,3,33.3,-,-,-,1,2,50,3,7,42.9
Miles Plumlee,MIL,28,6,12,50,5,11,45.5,3,16,18.8,0,0,0,0,0,0,4,16,25
Mindaugas Kuzminskas,NYK,27,6,13,46.2,6,11,54.5,3,14,21.4,0,1,0,0,3,0,3,14,21.4
Mirza Teletovic,MIL,31,12,25,48,3,11,27.3,10,37,27,1,5,20,3,6,50,10,38,26.3
Monta Ellis,IND,31,6,16,37.5,3,6,50,10,31,32.3,2,5,40,0,2,0,11,36,30.6
Montrezl Harrell,HOU,23,14,24,58.3,7,13,53.8,5,23,21.7,1,2,50,0,3,0,9,36,25
Myles Turner,IND,20,11,27,40.7,9,21,42.9,14,50,28,1,9,11.1,0,7,0,16,51,31.4
Nemanja Bjelica,MIN,28,11,23,47.8,4,13,30.8,9,26,34.6,1,4,25,1,1,100,7,30,23.3
Nene,HOU,34,12,21,57.1,6,20,30,16,44,36.4,2,7,28.6,0,5,0,16,43,37.2
Nerlens Noel,PHI,22,8,14,57.1,3,8,37.5,5,14,35.7,0,0,0,2,2,100,5,11,45.5
Nick Collison,OKC,36,2,3,66.7,-,-,-,1,3,33.3,-,-,-,1,1,100,1,1,100
Nick Young,LAL,31,10,15,66.7,9,18,50,15,32,46.9,1,4,25,2,5,40,8,34,23.5
Nicolas Batum,CHA,28,20,40,50,5,19,26.3,24,71,33.8,1,6,16.7,2,8,25,8,34,23.5
Nicolas Brussino,DAL,23,0,3,0,0,2,0,3,5,60,0,2,0,0,0,0,2,7,28.6
Nicolas Laprovittola,SAS,27,2,3,66.7,1,2,50,0,4,0,0,1,0,2,5,40,2,4,50
Nik Stauskas,PHI,23,8,19,42.1,9,26,34.6,11,36,30.6,1,3,33.3,1,4,25,4,22,18.2
Nikola Jokic,DEN,21,9,20,45,7,18,38.9,10,34,29.4,1,1,100,1,2,50,7,28,25
Nikola Mirotic,CHI,25,15,29,51.7,5,14,35.7,13,38,34.2,1,7,14.3,0,1,0,7,25,28
Nikola Vucevic,ORL,26,21,41,51.2,11,30,36.7,14,53,26.4,3,10,30,0,2,0,11,39,28.2
Noah Vonleh,POR,21,5,11,45.5,4,8,50,4,15,26.7,1,1,100,1,1,100,8,18,44.4
Norman Powell,TOR,23,4,11,36.4,4,15,26.7,2,17,11.8,0,1,0,3,6,50,8,30,26.7
Okaro White,MIA,24,1,3,33.3,0,2,0,2,3,66.7,0,1,0,0,0,0,1,2,50
Omer Asik,NOP,30,2,7,28.6,5,9,55.6,6,15,40,2,4,50,2,3,66.7,3,9,33.3
Omri Casspi,SAC,28,5,11,45.5,2,13,15.4,10,23,43.5,1,3,33.3,0,1,0,3,11,27.3
Otto Porter,WAS,23,28,42,66.7,11,31,35.5,23,65,35.4,2,5,40,2,4,50,21,59,35.6
PJ Tucker,PHX,31,17,26,65.4,6,15,40,11,47,23.4,3,5,60,3,7,42.9,10,48,20.8
Pascal Siakam,TOR,22,5,8,62.5,3,13,23.1,5,19,26.3,2,4,50,2,5,40,7,24,29.2
Pat Connaughton,POR,24,2,5,40,3,3,100,1,5,20,-,-,-,0,0,0,2,9,22.2
Patrick Beverley,HOU,28,15,25,60,11,17,64.7,9,48,18.8,0,4,0,0,7,0,12,41,29.3
Patrick McCaw,GSW,21,5,13,38.5,1,5,20,5,17,29.4,0,2,0,-,-,-,4,15,26.7
Patrick Patterson,TOR,27,13,27,48.1,6,21,28.6,10,33,30.3,3,8,37.5,0,6,0,15,50,30
Patty Mills,SAS,28,9,19,47.4,6,12,50,9,35,25.7,1,7,14.3,1,4,25,7,38,18.4
Pau Gasol,SAS,36,4,13,30.8,6,13,46.2,17,37,45.9,0,2,0,0,2,0,4,18,22.2
Paul George,IND,26,10,24,41.7,9,18,50,17,60,28.3,1,8,12.5,1,8,12.5,21,55,38.2
Paul Millsap,ATL,31,13,35,37.1,7,29,24.1,26,67,38.8,1,5,20,3,13,23.1,15,58,25.9
Paul Pierce,LAC,39,1,2,50,0,0,0,1,4,25,0,0,0,0,0,0,1,4,25
Paul Zipser,CHI,22,3,6,50,2,5,40,5,10,50,-,-,-,-,-,-,4,11,36.4
Pierre Jackson,DAL,25,0,0,0,0,3,0,0,2,0,-,-,-,-,-,-,1,3,33.3
Quincy Acy,BKN,26,0,1,0,0,1,0,2,5,40,0,1,0,0,1,0,1,4,25
RJ Hunter,CHI,23,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,0,1,0
Rajon Rondo,CHI,30,12,24,50,3,17,17.6,11,38,28.9,2,9,22.2,1,2,50,13,28,46.4
Rakeem Christmas,IND,25,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100
Ramon Sessions,CHA,30,10,17,58.8,3,8,37.5,7,28,25,1,4,25,1,3,33.3,1,12,8.3
Randy Foye,BKN,33,5,7,71.4,1,7,14.3,4,18,22.2,0,3,0,-,-,-,10,22,45.5
Rashad Vaughn,MIL,20,9,13,69.2,2,7,28.6,0,10,0,1,2,50,0,2,0,2,12,16.7
Raul Neto,UTA,24,1,2,50,2,6,33.3,4,8,50,0,2,0,-,-,-,1,6,16.7
Raymond Felton,LAC,32,10,19,52.6,7,13,53.8,8,34,23.5,0,4,0,3,6,50,6,34,17.6
Reggie Bullock,DET,25,2,3,66.7,1,4,25,5,12,41.7,0,0,0,-,-,-,4,6,66.7
Reggie Jackson,DET,26,5,8,62.5,4,16,25,11,27,40.7,1,3,33.3,0,3,0,7,20,35
Reggie Williams,NOP,30,1,1,100,0,0,0,1,1,100,-,-,-,-,-,-,0,0,0
Richard Jefferson,CLE,36,7,13,53.8,3,15,20,11,32,34.4,1,2,50,4,7,57.1,8,21,38.1
Richaun Holmes,PHI,23,5,9,55.6,2,9,22.2,9,21,42.9,0,1,0,0,1,0,4,10,40
Ricky Rubio,MIN,26,10,18,55.6,5,17,29.4,20,47,42.6,2,3,66.7,2,3,66.7,14,40,35
Robert Covington,PHI,26,9,26,34.6,12,25,48,19,56,33.9,1,4,25,1,3,33.3,13,39,33.3
Robin Lopez,CHI,28,10,26,38.5,8,23,34.8,18,54,33.3,1,7,14.3,1,2,50,17,32,53.1
Rodney Hood,UTA,24,13,35,37.1,8,25,32,11,38,28.9,2,9,22.2,0,2,0,10,34,29.4
Rodney McGruder,MIA,25,9,20,45,9,24,37.5,11,33,33.3,3,5,60,3,6,50,10,31,32.3
Rodney Stuckey,IND,30,0,6,0,2,3,66.7,3,10,30,2,5,40,0,1,0,3,8,37.5
Ron Baker,NYK,23,7,9,77.8,1,4,25,1,8,12.5,-,-,-,1,3,33.3,3,11,27.3
Rondae Hollis-Jefferson,BKN,22,11,16,68.8,5,14,35.7,4,23,17.4,0,0,0,3,8,37.5,11,26,42.3
Roy Hibbert,CHA,30,5,15,33.3,3,11,27.3,9,20,45,0,0,0,0,0,0,3,12,25
Rudy Gay,SAC,30,10,19,52.6,11,22,50,6,31,19.4,1,3,33.3,2,3,66.7,3,31,9.7
Rudy Gobert,UTA,24,14,46,30.4,11,41,26.8,18,57,31.6,4,10,40,2,4,50,9,45,20
Russell Westbrook,OKC,28,29,53,54.7,16,38,42.1,18,62,29,5,10,50,2,8,25,21,55,38.2
Ryan Anderson,HOU,28,15,28,53.6,11,26,42.3,14,61,23,1,5,20,1,9,11.1,15,40,37.5
Ryan Kelly,ATL,25,2,2,100,0,0,0,-,-,-,0,1,0,-,-,-,0,2,0
Salah Mejri,DAL,30,8,12,66.7,0,6,0,4,23,17.4,2,5,40,1,3,33.3,2,7,28.6
Sam Dekker,HOU,22,23,33,69.7,8,23,34.8,18,54,33.3,3,5,60,0,7,0,13,49,26.5
Sasha Vujacic,NYK,32,2,5,40,2,2,100,0,4,0,-,-,-,0,1,0,0,6,0
Sean Kilpatrick,BKN,27,14,20,70,7,11,63.6,17,51,33.3,2,4,50,2,6,33.3,14,36,38.9
Semaj Christon,OKC,24,11,17,64.7,6,15,40,7,19,36.8,2,6,33.3,0,1,0,6,16,37.5
Serge Ibaka,ORL,27,18,35,51.4,11,28,39.3,11,44,25,5,10,50,1,3,33.3,12,46,26.1
Sergio Rodriguez,PHI,30,8,17,47.1,5,16,31.3,15,39,38.5,3,5,60,0,1,0,14,32,43.8
Seth Curry,DAL,26,10,22,45.5,7,19,36.8,10,43,23.3,5,9,55.6,2,5,40,7,27,25.9
Shabazz Muhammad,MIN,24,7,15,46.7,4,14,28.6,9,21,42.9,0,2,0,1,2,50,8,33,24.2
Shabazz Napier,POR,25,3,7,42.9,2,5,40,3,11,27.3,0,0,0,0,0,0,3,10,30
Shaun Livingston,GSW,31,9,15,60,7,21,33.3,10,30,33.3,2,3,66.7,0,4,0,10,33,30.3
Sheldon McClellan,WAS,24,2,3,66.7,2,4,50,4,12,33.3,0,0,0,2,4,50,2,9,22.2
Shelvin Mack,UTA,26,11,28,39.3,3,16,18.8,8,29,27.6,1,3,33.3,2,2,100,4,18,22.2
Skal Labissiere,SAC,20,1,2,50,-,-,-,1,4,25,0,1,0,-,-,-,1,1,100
Solomon Hill,NOP,25,20,33,60.6,6,19,31.6,15,55,27.3,4,9,44.4,2,5,40,11,44,25
Spencer Dinwiddie,BKN,23,6,14,42.9,3,7,42.9,5,15,33.3,0,1,0,0,4,0,10,16,62.5
Spencer Hawes,CHA,28,8,15,53.3,3,6,50,3,18,16.7,1,3,33.3,1,3,33.3,1,13,7.7
Stanley Johnson,DET,20,7,10,70,6,16,37.5,13,29,44.8,3,5,60,0,0,0,6,19,31.6
Stephen Curry,GSW,28,17,38,44.7,6,39,15.4,26,67,38.8,4,11,36.4,2,10,20,15,61,24.6
Stephen Zimmerman,ORL,20,1,1,100,-,-,-,1,1,100,-,-,-,-,-,-,0,0,0
Steve Novak,MIL,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Steven Adams,OKC,23,22,43,51.2,11,31,35.5,17,53,32.1,3,9,33.3,2,8,25,18,49,36.7
TJ McConnell,PHI,24,11,18,61.1,7,19,36.8,13,42,31,0,2,0,1,4,25,6,24,25
TJ Warren,PHX,23,13,24,54.2,5,14,35.7,10,32,31.3,2,5,40,2,6,33.3,4,26,15.4
Taj Gibson,CHI,31,9,29,31,7,21,33.3,11,45,24.4,4,12,33.3,1,2,50,16,37,43.2
Tarik Black,LAL,25,6,12,50,5,11,45.5,1,15,6.7,0,1,0,2,2,100,8,26,30.8
Taurean Prince,ATL,22,6,10,60,0,4,0,5,11,45.5,0,1,0,0,4,0,1,12,8.3
Terrence Jones,NOP,25,14,22,63.6,3,17,17.6,11,34,32.4,4,10,40,0,6,0,11,38,28.9
Terrence Ross,TOR,25,14,26,53.8,6,20,30,8,34,23.5,2,5,40,2,3,66.7,12,39,30.8
Terry Rozier,BOS,22,7,15,46.7,10,20,50,11,30,36.7,0,0,0,1,2,50,8,26,30.8
Thabo Sefolosha,ATL,32,14,31,45.2,8,23,34.8,21,49,42.9,2,6,33.3,2,10,20,8,37,21.6
Thaddeus Young,IND,28,13,29,44.8,8,17,47.1,13,57,22.8,1,7,14.3,0,6,0,18,52,34.6
Thomas Robinson,LAL,25,4,7,57.1,5,7,71.4,3,9,33.3,0,2,0,0,3,0,5,14,35.7
Thon Maker,MIL,19,4,6,66.7,2,5,40,0,4,0,2,2,100,1,1,100,4,9,44.4
Tim Frazier,NOP,26,8,17,47.1,7,17,41.2,9,25,36,2,5,40,3,6,50,7,26,26.9
Tim Hardaway Jr.,ATL,24,18,34,52.9,8,23,34.8,21,44,47.7,1,3,33.3,3,8,37.5,12,50,24
Tim Quarterman,POR,22,0,2,0,1,1,100,0,3,0,-,-,-,0,0,0,0,3,0
Timofey Mozgov,LAL,30,8,14,57.1,5,15,33.3,9,26,34.6,1,2,50,2,4,50,4,25,16
Timothe Luwawu-Cabarrot,PHI,21,6,11,54.5,2,10,20,5,16,31.3,1,1,100,-,-,-,6,13,46.2
Tobias Harris,DET,24,17,26,65.4,10,28,35.7,19,51,37.3,4,7,57.1,1,4,25,13,35,37.1
Tomas Satoransky,WAS,25,10,13,76.9,5,11,45.5,2,11,18.2,2,4,50,1,4,25,5,21,23.8
Toney Douglas,MEM,30,1,2,50,0,2,0,1,6,16.7,0,0,0,-,-,-,1,4,25
Tony Allen,MEM,35,12,30,40,7,20,35,10,44,22.7,1,8,12.5,3,8,37.5,10,43,23.3
Tony Parker,SAS,34,4,11,36.4,2,8,25,14,22,63.6,0,3,0,2,5,40,2,16,12.5
Tony Snell,MIL,25,17,31,54.8,15,30,50,16,57,28.1,1,10,10,4,13,30.8,13,53,24.5
Treveon Graham,CHA,23,3,5,60,1,1,100,1,3,33.3,-,-,-,0,1,0,0,6,0
Trevor Ariza,HOU,31,21,41,51.2,15,35,42.9,22,79,27.8,2,8,25,0,7,0,19,63,30.2
Trevor Booker,BKN,29,12,18,66.7,8,15,53.3,9,39,23.1,2,5,40,2,6,33.3,14,37,37.8
Trey Burke,WAS,24,8,11,72.7,8,14,57.1,5,14,35.7,2,4,50,2,4,50,2,19,10.5
Trey Lyles,UTA,21,10,33,30.3,4,13,30.8,12,43,27.9,4,7,57.1,3,4,75,4,18,22.2
Tristan Thompson,CLE,25,9,23,39.1,7,22,31.8,19,45,42.2,4,6,66.7,6,12,50,10,29,34.5
Troy Daniels,MEM,25,6,15,40,5,13,38.5,3,21,14.3,1,5,20,2,6,33.3,7,22,31.8
Troy Williams,MEM,22,1,7,14.3,4,8,50,5,15,33.3,0,2,0,0,1,0,5,14,35.7
Ty Lawson,SAC,29,11,19,57.9,7,25,28,18,49,36.7,2,3,66.7,2,5,40,6,43,14
Tyler Ennis,HOU,22,3,6,50,0,4,0,5,9,55.6,1,2,50,0,0,0,1,3,33.3
Tyler Johnson,MIA,24,11,24,45.8,12,32,37.5,11,40,27.5,4,5,80,2,6,33.3,8,39,20.5
Tyler Ulis,PHX,21,3,5,60,0,4,0,4,9,44.4,0,0,0,2,2,100,3,11,27.3
Tyler Zeller,BOS,27,1,3,33.3,3,5,60,3,10,30,0,1,0,0,0,0,0,6,0
Tyreke Evans,NOP,27,6,10,60,1,4,25,2,16,12.5,1,2,50,1,2,50,2,9,22.2
Tyson Chandler,PHX,34,16,27,59.3,9,15,60,9,34,26.5,2,6,33.3,2,7,28.6,6,35,17.1
Tyus Jones,MIN,20,3,5,60,1,6,16.7,4,13,30.8,1,4,25,0,0,0,1,10,10
Udonis Haslem,MIA,36,2,3,66.7,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0
Victor Oladipo,OKC,24,25,46,54.3,11,23,47.8,13,44,29.5,3,8,37.5,2,7,28.6,15,51,29.4
Vince Carter,MEM,40,11,27,40.7,7,20,35,8,37,21.6,2,8,25,0,5,0,7,37,18.9
Wade Baldwin IV,MEM,20,2,6,33.3,4,8,50,0,4,0,0,2,0,2,3,66.7,2,8,25
Wayne Ellington,MIA,29,9,18,50,5,11,45.5,5,16,31.3,1,3,33.3,2,3,66.7,9,17,52.9
Wesley Johnson,LAC,29,9,12,75,3,10,30,6,15,40,0,3,0,1,3,33.3,4,23,17.4
Wesley Matthews,DAL,30,25,38,65.8,8,30,26.7,11,52,21.2,5,8,62.5,2,8,25,12,31,38.7
Will Barton,DEN,26,14,19,73.7,6,18,33.3,5,26,19.2,2,3,66.7,0,2,0,13,44,29.5
Willie Cauley-Stein,SAC,23,3,10,30,3,14,21.4,6,24,25,2,3,66.7,0,2,0,4,18,22.2
Willie Reed,MIA,26,0,6,0,5,17,29.4,6,16,37.5,2,3,66.7,2,3,66.7,5,16,31.3
Willy Hernangomez,NYK,22,11,20,55,3,8,37.5,1,11,9.1,0,3,0,1,6,16.7,3,17,17.6
Wilson Chandler,DEN,29,12,22,54.5,7,19,36.8,14,39,35.9,3,3,100,1,5,20,13,46,28.3
Yogi Ferrell,DAL,23,2,3,66.7,1,3,33.3,2,7,28.6,0,1,0,0,2,0,2,7,28.6
Zach LaVine,MIN,21,17,28,60.7,8,26,30.8,21,59,35.6,1,4,25,2,5,40,10,38,26.3
Zach Randolph,MEM,35,10,22,45.5,8,20,40,6,36,16.7,3,10,30,0,4,0,5,27,18.5
Zaza Pachulia,GSW,32,8,16,50,5,23,21.7,17,35,48.6,1,4,25,0,6,0,11,39,28.2
