PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Chasson Randle,PHI,23,1,1,100,-,-,-,-,-,-,-,-,-,0,1,0,-,-,-
Cheick Diallo,NOP,20,2,4,50,0,1,0,0,0,0,0,0,0,-,-,-,1,3,33.3
Chinanu Onuaku,HOU,20,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chris Andersen,CLE,38,9,15,60,0,0,0,0,1,0,0,0,0,-,-,-,0,2,0
Chris McCullough,BKN,21,3,6,50,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
Chris Paul,LAC,31,56,86,65.1,3,12,25,3,4,75,1,4,25,1,3,33.3,2,7,28.6
Clint Capela,HOU,22,37,55,67.3,3,9,33.3,3,7,42.9,1,1,100,1,2,50,2,7,28.6
Cody Zeller,CHA,24,38,64,59.4,3,4,75,1,5,20,1,2,50,1,1,100,4,16,25
Cole Aldrich,MIN,28,18,24,75,3,4,75,1,3,33.3,0,0,0,1,1,100,1,4,25
Corey Brewer,HOU,30,39,64,60.9,4,8,50,0,6,0,0,1,0,0,0,0,1,9,11.1
Cory Joseph,TOR,25,51,74,68.9,5,10,50,2,5,40,1,3,33.3,1,4,25,4,12,33.3
Courtney Lee,NYK,31,62,105,59,1,7,14.3,3,5,60,0,1,0,2,2,100,7,17,41.2
Cristiano Felicio,CHI,24,27,47,57.4,1,2,50,2,3,66.7,0,2,0,1,1,100,2,4,50
D'Angelo Russell,LAL,20,56,91,61.5,6,10,60,2,6,33.3,0,0,0,1,2,50,5,12,41.7
D.J. Augustin,ORL,29,34,51,66.7,5,12,41.7,2,4,50,1,1,100,1,2,50,2,7,28.6
Damian Jones,GSW,21,1,1,100,0,0,0,1,1,100,-,-,-,-,-,-,-,-,-
Damian Lillard,POR,26,63,114,55.3,5,12,41.7,6,7,85.7,1,1,100,0,1,0,13,23,56.5
Damjan Rudez,ORL,30,11,13,84.6,1,3,33.3,0,0,0,0,0,0,-,-,-,0,0,0
Daniel Ochefu,WAS,23,5,6,83.3,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
Danilo Gallinari,DEN,28,52,94,55.3,6,13,46.2,2,8,25,0,2,0,2,3,66.7,5,15,33.3
Danny Green,SAS,29,40,64,62.5,3,5,60,2,4,50,1,3,33.3,1,3,33.3,5,23,21.7
Dante Cunningham,NOP,29,29,52,55.8,3,3,100,4,5,80,2,4,50,0,1,0,1,9,11.1
Dante Exum,UTA,21,25,47,53.2,0,5,0,3,9,33.3,-,-,-,0,1,0,2,6,33.3
Dario Saric,PHI,22,54,80,67.5,3,6,50,1,8,12.5,1,1,100,1,1,100,5,17,29.4
Darrell Arthur,DEN,28,15,24,62.5,0,1,0,0,2,0,-,-,-,0,1,0,2,4,50
Darren Collison,SAC,29,58,91,63.7,2,6,33.3,2,5,40,2,2,100,0,0,0,4,8,50
Darrun Hilliard,DET,23,6,16,37.5,1,1,100,2,2,100,-,-,-,-,-,-,0,1,0
David Lee,SAS,33,33,63,52.4,1,4,25,2,4,50,0,2,0,0,4,0,2,9,22.2
David West,GSW,36,20,38,52.6,2,3,66.7,1,2,50,-,-,-,0,0,0,2,5,40
Davis Bertans,SAS,24,19,24,79.2,2,5,40,0,2,0,2,2,100,0,2,0,1,2,50
DeAndre Jordan,LAC,28,81,124,65.3,6,15,40,8,12,66.7,2,5,40,0,2,0,8,17,47.1
DeAndre Liggins,CLE,28,27,50,54,2,5,40,0,4,0,0,3,0,1,1,100,0,2,0
DeAndre' Bembry,ATL,22,5,7,71.4,1,2,50,1,1,100,-,-,-,0,1,0,0,1,0
DeMar DeRozan,TOR,27,73,127,57.5,3,8,37.5,2,4,50,2,3,66.7,1,4,25,7,16,43.8
DeMarcus Cousins,SAC,26,70,117,59.8,1,10,10,2,11,18.2,2,2,100,0,0,0,7,15,46.7
DeMarre Carroll,TOR,30,41,77,53.2,3,8,37.5,2,5,40,2,3,66.7,1,2,50,5,13,38.5
Dejounte Murray,SAS,20,12,21,57.1,0,1,0,0,1,0,1,1,100,0,2,0,0,4,0
Demetrius Jackson,BOS,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dennis Schroder,ATL,23,67,109,61.5,5,13,38.5,5,10,50,3,3,100,1,3,33.3,6,18,33.3
Denzel Valentine,CHI,23,23,33,69.7,0,2,0,0,0,0,0,1,0,-,-,-,2,2,100
Deron Williams,DAL,32,32,60,53.3,2,4,50,1,7,14.3,0,0,0,0,1,0,3,6,50
Derrick Favors,UTA,25,21,43,48.8,3,8,37.5,0,5,0,1,2,50,-,-,-,3,6,50
"Derrick Jones, Jr.",PHX,19,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-
Derrick Rose,NYK,28,59,104,56.7,2,6,33.3,4,6,66.7,2,2,100,0,1,0,11,18,61.1
Derrick Williams,MIA,25,22,36,61.1,2,5,40,1,1,100,0,1,0,-,-,-,1,2,50
Devin Booker,PHX,20,61,107,57,3,13,23.1,3,11,27.3,2,4,50,1,2,50,11,18,61.1
Devin Harris,DAL,33,30,34,88.2,3,5,60,0,0,0,1,1,100,0,1,0,3,7,42.9
Dewayne Dedmon,SAS,27,17,29,58.6,2,3,66.7,1,5,20,0,0,0,0,2,0,2,9,22.2
Deyonta Davis,MEM,20,4,10,40,0,1,0,0,0,0,-,-,-,-,-,-,0,0,0
Diamond Stone,LAC,19,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dion Waiters,MIA,25,29,56,51.8,5,11,45.5,0,2,0,0,1,0,0,0,0,3,4,75
Dirk Nowitzki,DAL,38,17,24,70.8,1,3,33.3,0,1,0,1,1,100,0,1,0,2,4,50
Domantas Sabonis,OKC,20,45,76,59.2,5,9,55.6,0,2,0,2,2,100,0,1,0,4,12,33.3
Donatas Motiejunas,NOP,26,10,16,62.5,0,0,0,0,1,0,-,-,-,-,-,-,1,3,33.3
Dorian Finney-Smith,DAL,23,36,54,66.7,1,6,16.7,2,3,66.7,1,1,100,0,1,0,4,12,33.3
Doug McDermott,CHI,25,47,80,58.8,5,7,71.4,1,2,50,0,1,0,0,1,0,3,6,50
Dragan Bender,PHX,19,19,25,76,1,1,100,2,5,40,0,0,0,0,1,0,1,1,100
Draymond Green,GSW,26,66,123,53.7,13,21,61.9,6,12,50,2,2,100,1,3,33.3,6,20,30
Dwight Howard,ATL,31,53,90,58.9,6,12,50,7,12,58.3,3,4,75,1,3,33.3,3,14,21.4
Dwight Powell,DAL,25,41,54,75.9,2,3,66.7,1,3,33.3,1,2,50,0,2,0,7,11,63.6
Dwyane Wade,CHI,35,69,119,58,5,8,62.5,3,6,50,0,2,0,1,1,100,4,13,30.8
E'Twaun Moore,NOP,27,41,70,58.6,3,8,37.5,7,11,63.6,1,3,33.3,0,1,0,3,9,33.3
Ed Davis,POR,27,23,45,51.1,2,6,33.3,3,5,60,0,0,0,0,0,0,2,7,28.6
Elfrid Payton,ORL,22,69,118,58.5,1,3,33.3,5,12,41.7,-,-,-,2,5,40,9,13,69.2
Emmanuel Mudiay,DEN,20,47,71,66.2,7,12,58.3,2,7,28.6,0,1,0,2,3,66.7,7,14,50
Enes Kanter,OKC,24,45,68,66.2,5,10,50,1,3,33.3,0,1,0,1,4,25,1,7,14.3
Eric Bledsoe,PHX,27,61,101,60.4,3,14,21.4,3,10,30,1,2,50,1,2,50,9,16,56.3
Eric Gordon,HOU,28,72,121,59.5,5,13,38.5,1,11,9.1,2,6,33.3,0,2,0,2,15,13.3
Ersan Ilyasova,PHI,29,71,110,64.5,2,9,22.2,1,9,11.1,0,0,0,0,1,0,6,20,30
Evan Fournier,ORL,24,47,93,50.5,5,8,62.5,4,10,40,-,-,-,0,3,0,6,13,46.2
Evan Turner,POR,28,43,78,55.1,5,9,55.6,5,6,83.3,1,2,50,1,3,33.3,11,19,57.9
Frank Kaminsky,CHA,23,48,75,64,2,5,40,4,5,80,1,2,50,0,1,0,2,8,25
Fred VanVleet,TOR,22,7,13,53.8,0,0,0,-,-,-,-,-,-,-,-,-,0,1,0
Garrett Temple,SAC,30,49,89,55.1,1,6,16.7,1,6,16.7,2,5,40,-,-,-,4,9,44.4
Gary Harris,DEN,22,22,35,62.9,2,3,66.7,0,3,0,0,1,0,1,1,100,3,8,37.5
Gary Neal,ATL,32,1,1,100,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
George Hill,UTA,30,25,42,59.5,4,7,57.1,0,4,0,1,1,100,-,-,-,1,7,14.3
Georges Niang,IND,23,4,7,57.1,1,1,100,-,-,-,-,-,-,-,-,-,2,2,100
Georgios Papagiannis,SAC,19,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gerald Green,BOS,31,12,20,60,1,3,33.3,1,1,100,0,1,0,0,0,0,0,0,0
Gerald Henderson,PHI,29,51,79,64.6,4,10,40,2,5,40,-,-,-,1,1,100,7,17,41.2
Giannis Antetokounmpo,MIL,22,64,115,55.7,3,9,33.3,0,6,0,2,3,66.7,0,3,0,3,12,25
Glenn Robinson,IND,23,41,75,54.7,2,4,50,4,10,40,0,1,0,0,2,0,5,9,55.6
Goran Dragic,MIA,30,67,104,64.4,7,14,50,2,5,40,0,5,0,0,1,0,5,12,41.7
Gordon Hayward,UTA,26,54,87,62.1,5,11,45.5,2,8,25,0,1,0,0,1,0,3,12,25
Gorgui Dieng,MIN,27,84,127,66.1,4,7,57.1,4,8,50,2,3,66.7,2,4,50,6,15,40
Greg Monroe,MIL,26,38,54,70.4,1,3,33.3,0,0,0,0,1,0,0,4,0,2,7,28.6
Greivis Vasquez,BKN,30,4,6,66.7,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0
Harrison Barnes,DAL,24,57,92,62,4,9,44.4,2,8,25,0,1,0,0,1,0,4,10,40
Hassan Whiteside,MIA,27,59,92,64.1,9,18,50,2,3,66.7,0,3,0,0,2,0,3,11,27.3
Henry Ellenson,DET,20,1,4,25,0,0,0,1,1,100,-,-,-,-,-,-,-,-,-
Hollis Thompson,PHI,25,31,51,60.8,0,1,0,0,5,0,1,1,100,0,0,0,1,10,10
Ian Clark,GSW,25,28,47,59.6,4,7,57.1,2,3,66.7,0,0,0,1,1,100,1,7,14.3
Ian Mahinmi,WAS,30,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Iman Shumpert,CLE,26,46,84,54.8,2,6,33.3,4,7,57.1,2,6,33.3,1,1,100,1,12,8.3
Isaiah Canaan,CHI,25,34,43,79.1,3,3,100,0,0,0,-,-,-,0,0,0,2,7,28.6
Isaiah Thomas,BOS,27,90,143,62.9,1,16,6.3,1,4,25,0,2,0,0,0,0,3,11,27.3
Isaiah Whitehead,BKN,21,38,75,50.7,0,1,0,1,5,20,1,4,25,0,0,0,2,8,25
Ish Smith,DET,28,40,77,51.9,2,6,33.3,1,3,33.3,2,4,50,0,1,0,4,10,40
Ivica Zubac,LAL,19,15,24,62.5,2,2,100,0,1,0,-,-,-,-,-,-,1,3,33.3
J.J. Barea,DAL,32,19,24,79.2,1,2,50,0,1,0,-,-,-,0,0,0,1,4,25
JJ Redick,LAC,32,69,106,65.1,3,11,27.3,4,7,57.1,2,5,40,1,3,33.3,7,14,50
JR Smith,CLE,31,32,58,55.2,2,4,50,3,7,42.9,2,4,50,1,1,100,4,6,66.7
JaMychal Green,MEM,26,49,87,56.3,6,12,50,1,4,25,0,0,0,0,1,0,6,16,37.5
JaVale McGee,GSW,29,19,34,55.9,3,3,100,1,3,33.3,1,1,100,0,0,0,1,5,20
Jabari Parker,MIL,21,73,125,58.4,4,10,40,1,6,16.7,2,3,66.7,1,4,25,3,12,25
Jae Crowder,BOS,26,62,112,55.4,2,15,13.3,2,4,50,0,2,0,0,0,0,3,10,30
Jahlil Okafor,PHI,21,48,69,69.6,2,5,40,1,2,50,1,1,100,0,1,0,4,9,44.4
Jake Layman,POR,22,7,14,50,0,0,0,0,1,0,0,0,0,-,-,-,0,0,0
Jakob Poeltl,TOR,21,9,11,81.8,0,1,0,0,0,0,-,-,-,0,2,0,1,2,50
Jamal Crawford,LAC,36,65,98,66.3,7,13,53.8,4,8,50,2,3,66.7,2,2,100,3,10,30
Jamal Murray,DEN,19,29,47,61.7,1,6,16.7,2,4,50,0,0,0,0,1,0,2,6,33.3
Jameer Nelson,DEN,34,35,71,49.3,1,7,14.3,3,8,37.5,0,1,0,0,2,0,2,8,25
James Ennis III,MEM,26,40,66,60.6,1,8,12.5,0,2,0,0,0,0,-,-,-,3,7,42.9
James Harden,HOU,27,84,144,58.3,5,11,45.5,3,8,37.5,3,5,60,1,3,33.3,2,16,12.5
James Johnson,MIA,29,41,59,69.5,4,11,36.4,0,3,0,0,2,0,0,1,0,1,5,20
James Jones,CLE,36,12,23,52.2,0,0,0,0,2,0,0,0,0,-,-,-,0,2,0
James Michael McAdoo,GSW,24,9,11,81.8,0,0,0,1,1,100,0,0,0,-,-,-,0,1,0
James Young,BOS,21,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Dudley,PHX,31,23,37,62.2,3,6,50,3,8,37.5,1,1,100,0,0,0,2,3,66.7
Jared Sullinger,TOR,24,0,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
Jarell Martin,MEM,22,18,39,46.2,1,4,25,1,3,33.3,0,0,0,-,-,-,0,2,0
Jarnell Stokes,DEN,23,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jason Smith,WAS,30,35,46,76.1,4,5,80,0,1,0,1,1,100,-,-,-,2,4,50
Jason Terry,MIL,39,27,44,61.4,0,1,0,0,0,0,1,2,50,0,3,0,2,6,33.3
Jaylen Brown,BOS,20,36,51,70.6,1,7,14.3,1,3,33.3,0,0,0,-,-,-,0,2,0
Jeff Green,ORL,30,58,94,61.7,0,5,0,3,5,60,0,0,0,1,4,25,6,9,66.7
Jeff Teague,IND,28,63,109,57.8,4,9,44.4,6,17,35.3,2,5,40,0,2,0,10,26,38.5
Jeff Withey,UTA,26,9,15,60,0,1,0,1,3,33.3,-,-,-,-,-,-,0,2,0
Jerami Grant,OKC,22,34,64,53.1,5,6,83.3,0,3,0,1,2,50,0,2,0,4,11,36.4
Jeremy Lamb,CHA,24,17,25,68,1,2,50,0,1,0,0,1,0,-,-,-,2,8,25
Jeremy Lin,BKN,28,11,19,57.9,0,2,0,2,2,100,-,-,-,0,1,0,2,5,40
Jerian Grant,CHI,24,20,39,51.3,1,3,33.3,1,1,100,0,2,0,1,1,100,2,5,40
Jerryd Bayless,PHI,28,6,8,75,0,1,0,0,1,0,-,-,-,-,-,-,1,2,50
Jimmy Butler,CHI,27,87,146,59.6,8,12,66.7,4,6,66.7,0,2,0,1,2,50,5,19,26.3
Joakim Noah,NYK,31,33,66,50,3,9,33.3,4,7,57.1,1,1,100,1,2,50,7,13,53.8
Jodie Meeks,ORL,29,23,30,76.7,0,1,0,2,4,50,-,-,-,0,1,0,4,6,66.7
Joe Harris,BKN,25,43,77,55.8,1,4,25,4,8,50,1,4,25,0,2,0,1,8,12.5
Joe Ingles,UTA,29,36,64,56.3,2,8,25,2,6,33.3,0,1,0,0,1,0,1,4,25
Joe Johnson,UTA,35,28,60,46.7,2,6,33.3,2,8,25,1,1,100,-,-,-,2,9,22.2
Joe Young,IND,24,5,11,45.5,1,1,100,0,1,0,0,0,0,-,-,-,0,0,0
Joel Anthony,SAS,34,1,1,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joel Bolomboy,UTA,23,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joel Embiid,PHI,22,29,47,61.7,2,7,28.6,1,6,16.7,-,-,-,0,0,0,3,16,18.8
Joffrey Lauvergne,OKC,25,22,37,59.5,3,4,75,0,0,0,0,1,0,0,1,0,1,1,100
John Henson,MIL,26,39,69,56.5,3,7,42.9,0,6,0,0,1,0,1,2,50,1,6,16.7
John Jenkins,PHX,25,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
John Lucas III,MIN,34,1,1,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
John Wall,WAS,26,84,132,63.6,5,11,45.5,0,4,0,1,4,25,1,1,100,5,18,27.8
Jon Leuer,DET,27,40,63,63.5,2,8,25,1,3,33.3,3,3,100,0,1,0,3,10,30
Jonas Jerebko,BOS,29,41,72,56.9,3,14,21.4,3,4,75,0,1,0,0,0,0,3,8,37.5
Jonas Valanciunas,TOR,24,53,96,55.2,3,8,37.5,1,2,50,1,2,50,2,3,66.7,5,13,38.5
Jonathan Gibson,DAL,29,12,15,80,1,1,100,0,0,0,1,1,100,-,-,-,1,1,100
Jonathon Simmons,SAS,27,35,56,62.5,2,6,33.3,2,4,50,0,0,0,0,1,0,2,10,20
Jordan Clarkson,LAL,24,73,108,67.6,6,12,50,4,10,40,0,3,0,1,2,50,11,21,52.4
Jordan Farmar,SAC,30,0,3,0,-,-,-,1,1,100,-,-,-,-,-,-,-,-,-
Jordan Hill,MIN,29,1,1,100,-,-,-,0,0,0,0,1,0,0,0,0,-,-,-
Jordan McRae,CLE,25,22,33,66.7,2,3,66.7,1,3,33.3,1,3,33.3,1,1,100,0,3,0
Jordan Mickey,BOS,22,4,4,100,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0
Jose Calderon,LAL,35,14,20,70,3,4,75,1,2,50,0,1,0,1,1,100,2,8,25
Josh McRoberts,MIA,29,26,33,78.8,4,6,66.7,1,1,100,0,2,0,0,1,0,0,2,0
Josh Richardson,MIA,23,29,48,60.4,6,10,60,0,2,0,0,1,0,0,1,0,2,9,22.2
Jrue Holiday,NOP,26,41,71,57.7,1,3,33.3,3,6,50,0,1,0,1,2,50,2,8,25
Juan Hernangomez,DEN,21,9,12,75,1,2,50,1,1,100,0,0,0,0,1,0,1,2,50
Julius Randle,LAL,22,63,101,62.4,7,13,53.8,3,9,33.3,0,2,0,1,2,50,9,24,37.5
Justin Anderson,DAL,23,24,35,68.6,1,1,100,0,1,0,1,2,50,-,-,-,4,8,50
Justin Hamilton,BKN,26,37,60,61.7,0,3,0,2,6,33.3,0,2,0,0,2,0,2,7,28.6
Justin Holiday,NYK,27,38,78,48.7,4,7,57.1,3,6,50,2,2,100,1,2,50,3,6,50
Justise Winslow,MIA,20,17,36,47.2,5,11,45.5,0,0,0,0,2,0,0,1,0,1,7,14.3
Jusuf Nurkic,DEN,22,29,53,54.7,4,9,44.4,2,5,40,0,1,0,1,3,33.3,3,8,37.5
KJ McDaniels,HOU,23,10,13,76.9,1,1,100,0,1,0,0,0,0,-,-,-,0,3,0
Karl-Anthony Towns,MIN,21,96,145,66.2,4,7,57.1,5,10,50,2,5,40,3,5,60,7,20,35
Kawhi Leonard,SAS,25,52,89,58.4,3,7,42.9,2,6,33.3,1,2,50,1,4,25,6,20,30
Kay Felder,CLE,21,15,30,50,0,1,0,1,2,50,0,1,0,-,-,-,0,2,0
Kelly Olynyk,BOS,25,54,80,67.5,4,13,30.8,1,2,50,0,0,0,0,0,0,1,5,20
Kelly Oubre Jr.,WAS,21,51,77,66.2,3,5,60,1,4,25,1,2,50,-,-,-,4,10,40
Kemba Walker,CHA,26,59,103,57.3,7,10,70,5,10,50,1,3,33.3,1,2,50,6,24,25
Kenneth Faried,DEN,27,40,56,71.4,4,10,40,1,5,20,0,0,0,0,2,0,2,5,40
Kent Bazemore,ATL,27,64,110,58.2,6,12,50,6,9,66.7,3,5,60,1,2,50,1,14,7.1
Kentavious Caldwell-Pope,DET,23,46,86,53.5,2,8,25,2,4,50,2,4,50,0,2,0,7,13,53.8
Kevin Durant,GSW,28,74,126,58.7,8,16,50,5,12,41.7,2,3,66.7,1,2,50,8,21,38.1
Kevin Love,CLE,28,54,106,50.9,5,10,50,5,11,45.5,2,7,28.6,0,0,0,5,13,38.5
Kevin Seraphin,IND,27,10,20,50,1,1,100,0,2,0,0,0,0,-,-,-,2,2,100
Kevon Looney,GSW,20,14,19,73.7,1,2,50,1,1,100,0,1,0,-,-,-,0,1,0
