PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Kenneth Faried,DEN,27,20,28,71.4,3,9,33.3,0,0,0,0,0,0,0,0,0,0,0,0
Kent Bazemore,ATL,27,13,20,65,5,13,38.5,6,17,35.3,0,3,0,1,4,25,4,11,36.4
Kentavious Caldwell-Pope,DET,23,7,9,77.8,2,6,33.3,8,19,42.1,4,6,66.7,0,0,0,7,22,31.8
Kevin Durant,GSW,28,38,48,79.2,13,23,56.5,20,38,52.6,1,2,50,1,4,25,12,38,31.6
Kevin Love,CLE,28,3,9,33.3,3,4,75,7,21,33.3,7,16,43.8,3,8,37.5,20,49,40.8
Kevin Seraphin,IND,27,3,4,75,3,4,75,4,6,66.7,0,0,0,0,0,0,0,0,0
Kevon Looney,GSW,20,2,3,66.7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0
Klay Thompson,GSW,26,21,30,70,6,9,66.7,20,41,48.8,5,12,41.7,5,15,33.3,23,46,50
Kosta Koufos,SAC,27,13,19,68.4,6,15,40,1,1,100,0,0,0,0,0,0,0,0,0
Kris Dunn,MIN,22,2,9,22.2,1,3,33.3,4,11,36.4,0,0,0,1,1,100,3,6,50
Kris Humphries,ATL,31,1,3,33.3,0,1,0,3,5,60,0,0,0,0,0,0,4,7,57.1
Kristaps Porzingis,NYK,21,16,27,59.3,4,18,22.2,10,25,40,1,4,25,2,2,100,15,51,29.4
Kyle Anderson,SAS,23,3,4,75,2,5,40,2,5,40,0,0,0,1,1,100,0,1,0
Kyle Korver,CLE,35,4,4,100,0,0,0,9,23,39.1,1,1,100,2,3,66.7,17,46,37
Kyle Lowry,TOR,30,13,26,50,7,18,38.9,2,10,20,1,1,100,0,1,0,25,54,46.3
Kyle O'Quinn,NYK,26,8,8,100,0,2,0,3,6,50,0,0,0,0,0,0,0,0,0
Kyle Singler,OKC,28,1,1,100,0,1,0,0,0,0,1,1,100,0,0,0,0,6,0
Kyle Wiltjer,HOU,24,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,3,33.3
Kyrie Irving,CLE,24,27,49,55.1,6,21,28.6,27,51,52.9,2,3,66.7,2,4,50,20,40,50
LaMarcus Aldridge,SAS,31,7,12,58.3,3,5,60,21,42,50,0,0,0,0,0,0,2,7,28.6
Lance Stephenson,NOP,26,3,4,75,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
Lance Thomas,NYK,28,1,2,50,0,3,0,3,6,50,0,1,0,0,1,0,0,2,0
Langston Galloway,NOP,25,3,7,42.9,2,4,50,6,22,27.3,2,5,40,1,2,50,10,35,28.6
Larry Nance Jr.,LAL,24,15,17,88.2,5,7,71.4,7,10,70,0,0,0,0,0,0,0,0,0
Lavoy Allen,IND,27,0,2,0,1,1,100,2,5,40,0,0,0,0,1,0,0,0,0
LeBron James,CLE,32,34,50,68,3,16,18.8,9,21,42.9,1,2,50,0,2,0,11,31,35.5
Leandro Barbosa,PHX,34,9,17,52.9,1,5,20,5,14,35.7,1,1,100,2,2,100,3,8,37.5
Lou Williams,LAL,30,23,38,60.5,13,35,37.1,15,24,62.5,1,3,33.3,1,2,50,16,43,37.2
Luc Mbah a Moute,LAC,30,6,10,60,0,0,0,3,10,30,0,2,0,2,7,28.6,3,4,75
Lucas Nogueira,TOR,24,9,11,81.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Scola,BKN,36,2,4,50,1,4,25,1,2,50,1,2,50,0,0,0,3,7,42.9
Luke Babbitt,MIA,27,0,1,0,0,1,0,3,6,50,0,1,0,2,4,50,5,16,31.3
Luol Deng,LAL,31,8,10,80,0,1,0,2,10,20,1,5,20,3,5,60,5,21,23.8
Malachi Richardson,SAC,21,2,2,100,0,0,0,0,0,0,1,1,100,0,0,0,1,2,50
Malcolm Brogdon,MIL,24,16,37,43.2,3,13,23.1,3,8,37.5,2,2,100,0,1,0,5,11,45.5
Malcolm Delaney,ATL,27,1,6,16.7,1,4,25,9,16,56.3,0,1,0,1,1,100,3,7,42.9
Malik Beasley,DEN,20,0,1,0,0,0,0,0,0,0,0,1,0,1,1,100,0,1,0
Manu Ginobili,SAS,39,6,14,42.9,2,8,25,2,7,28.6,0,2,0,0,0,0,7,14,50
Marc Gasol,MEM,32,16,19,84.2,5,15,33.3,8,20,40,0,0,0,0,0,0,27,51,52.9
Marcelo Huertas,LAL,33,0,1,0,3,3,100,0,3,0,0,0,0,0,0,0,0,2,0
Marcin Gortat,WAS,32,30,44,68.2,10,16,62.5,2,6,33.3,0,0,0,0,0,0,0,0,0
Marco Belinelli,CHA,30,6,9,66.7,3,5,60,14,32,43.8,1,2,50,1,2,50,6,20,30
Marcus Morris,DET,27,4,7,57.1,2,5,40,13,31,41.9,1,2,50,3,4,75,16,41,39
Marcus Smart,BOS,22,4,10,40,5,8,62.5,2,5,40,2,7,28.6,1,2,50,4,18,22.2
Marcus Thornton,WAS,29,1,6,16.7,3,6,50,2,4,50,1,2,50,0,1,0,5,11,45.5
Mario Hezonja,ORL,21,1,1,100,1,2,50,0,7,0,0,0,0,0,1,0,6,11,54.5
Markieff Morris,WAS,27,10,17,58.8,5,11,45.5,3,12,25,0,4,0,1,1,100,4,13,30.8
Marquese Chriss,PHX,19,6,10,60,2,6,33.3,0,5,0,4,8,50,0,1,0,3,10,30
Marreese Speights,LAC,29,3,5,60,2,3,66.7,3,4,75,1,1,100,0,0,0,7,27,25.9
Marshall Plumlee,NYK,24,0,1,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Marvin Williams,CHA,30,2,9,22.2,4,9,44.4,2,6,33.3,0,3,0,1,4,25,12,26,46.2
Mason Plumlee,POR,26,25,37,67.6,2,7,28.6,4,9,44.4,0,0,0,0,0,0,0,0,0
Matt Barnes,SAC,36,1,4,25,0,1,0,0,4,0,1,4,25,0,3,0,2,11,18.2
Matthew Dellavedova,MIL,26,6,17,35.3,7,12,58.3,2,11,18.2,1,3,33.3,0,0,0,9,20,45
Maurice Harkless,POR,23,16,25,64,2,2,100,1,3,33.3,1,5,20,1,4,25,3,10,30
Maurice Ndour,NYK,24,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metta World Peace,LAL,37,1,1,100,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0
Meyers Leonard,POR,24,0,1,0,1,3,33.3,2,5,40,0,0,0,1,1,100,6,18,33.3
Michael Beasley,MIL,28,5,7,71.4,8,12,66.7,6,14,42.9,1,2,50,0,0,0,4,5,80
Michael Carter-Williams,CHI,25,4,9,44.4,1,8,12.5,0,5,0,0,0,0,0,1,0,0,3,0
Michael Gbinije,DET,24,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,0,2,0
Michael Kidd-Gilchrist,CHA,23,15,27,55.6,2,7,28.6,3,7,42.9,0,0,0,0,0,0,0,0,0
Mike Conley,MEM,29,22,34,64.7,6,16,37.5,10,27,37,1,2,50,0,1,0,8,19,42.1
Mike Dunleavy,ATL,36,4,5,80,0,1,0,0,0,0,0,2,0,0,0,0,3,10,30
Mike Miller,DEN,36,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,1,1,100
Mike Muscala,ATL,25,9,13,69.2,4,7,57.1,2,6,33.3,0,1,0,0,1,0,4,12,33.3
Mike Scott,ATL,28,1,1,100,0,0,0,1,2,50,0,0,0,0,1,0,1,4,25
Miles Plumlee,MIL,28,7,9,77.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindaugas Kuzminskas,NYK,27,10,17,58.8,1,1,100,0,1,0,1,1,100,0,2,0,5,20,25
Mirza Teletovic,MIL,31,1,4,25,0,2,0,0,0,0,2,3,66.7,0,1,0,10,34,29.4
Monta Ellis,IND,31,9,13,69.2,1,4,25,8,20,40,1,1,100,1,3,33.3,1,3,33.3
Montrezl Harrell,HOU,23,26,31,83.9,3,7,42.9,3,4,75,0,0,0,0,0,0,0,0,0
Myles Turner,IND,20,18,25,72,2,6,33.3,17,33,51.5,0,0,0,0,1,0,11,27,40.7
Nemanja Bjelica,MIN,28,1,4,25,2,6,33.3,0,2,0,0,2,0,0,1,0,2,21,9.5
Nene,HOU,34,28,35,80,1,4,25,5,9,55.6,0,0,0,0,0,0,1,2,50
Nerlens Noel,PHI,22,8,13,61.5,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,0
Nick Collison,OKC,36,1,1,100,0,1,0,0,0,0,-,-,-,-,-,-,0,0,0
Nick Young,LAL,31,4,10,40,2,5,40,12,22,54.5,2,6,33.3,2,9,22.2,12,31,38.7
Nicolas Batum,CHA,28,8,14,57.1,7,16,43.8,15,31,48.4,2,5,40,0,1,0,12,41,29.3
Nicolas Brussino,DAL,23,0,0,0,0,0,0,2,2,100,1,2,50,0,0,0,2,6,33.3
Nicolas Laprovittola,SAS,27,1,2,50,0,0,0,0,0,0,0,0,0,1,2,50,2,4,50
Nik Stauskas,PHI,23,5,15,33.3,0,2,0,0,4,0,3,3,100,2,2,100,7,17,41.2
Nikola Jokic,DEN,21,18,28,64.3,9,12,75,10,14,71.4,0,0,0,0,0,0,9,18,50
Nikola Mirotic,CHI,25,5,14,35.7,2,3,66.7,2,6,33.3,2,3,66.7,0,0,0,9,34,26.5
Nikola Vucevic,ORL,26,16,22,72.7,17,33,51.5,23,45,51.1,0,1,0,0,0,0,5,12,41.7
Noah Vonleh,POR,21,2,3,66.7,2,4,50,0,2,0,0,0,0,0,0,0,3,7,42.9
Norman Powell,TOR,23,4,11,36.4,0,3,0,0,2,0,4,8,50,1,3,33.3,1,3,33.3
Okaro White,MIA,24,1,2,50,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0
Omer Asik,NOP,30,6,11,54.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Omri Casspi,SAC,28,1,2,50,0,1,0,0,0,0,0,0,0,0,0,0,2,6,33.3
Otto Porter,WAS,23,10,10,100,1,1,100,11,22,50,2,3,66.7,4,10,40,6,9,66.7
PJ Tucker,PHX,31,3,4,75,3,5,60,3,4,75,4,8,50,1,5,20,1,1,100
Pascal Siakam,TOR,22,4,10,40,2,4,50,2,5,40,0,0,0,0,0,0,0,0,0
Pat Connaughton,POR,24,2,3,66.7,0,0,0,0,2,0,-,-,-,0,0,0,0,0,0
Patrick Beverley,HOU,28,9,13,69.2,2,5,40,2,3,66.7,2,5,40,2,6,33.3,8,18,44.4
Patrick McCaw,GSW,21,1,2,50,3,3,100,1,3,33.3,2,5,40,1,2,50,1,8,12.5
Patrick Patterson,TOR,27,0,0,0,1,2,50,1,1,100,2,7,28.6,0,1,0,12,23,52.2
Patty Mills,SAS,28,12,18,66.7,0,0,0,12,23,52.2,1,3,33.3,2,2,100,8,16,50
Pau Gasol,SAS,36,10,14,71.4,3,6,50,11,18,61.1,0,0,0,0,1,0,3,11,27.3
Paul George,IND,26,10,15,66.7,5,11,45.5,21,45,46.7,1,4,25,3,6,50,16,33,48.5
Paul Millsap,ATL,31,17,29,58.6,14,22,63.6,3,9,33.3,0,0,0,0,1,0,8,25,32
Paul Pierce,LAC,39,0,1,0,0,0,0,0,0,0,1,1,100,0,1,0,1,4,25
Paul Zipser,CHI,22,1,1,100,1,1,100,1,2,50,1,1,100,0,1,0,0,1,0
Pierre Jackson,DAL,25,3,4,75,0,1,0,2,5,40,0,0,0,0,0,0,0,0,0
Quincy Acy,BKN,26,3,4,75,1,1,100,0,1,0,0,0,0,0,0,0,3,5,60
RJ Hunter,CHI,23,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Rajon Rondo,CHI,30,8,21,38.1,1,4,25,4,16,25,0,0,0,0,1,0,1,2,50
Rakeem Christmas,IND,25,0,0,0,-,-,-,0,1,0,-,-,-,-,-,-,0,0,0
Ramon Sessions,CHA,30,10,24,41.7,7,13,53.8,2,14,14.3,1,2,50,1,1,100,4,13,30.8
Randy Foye,BKN,33,2,6,33.3,1,3,33.3,0,3,0,1,2,50,1,1,100,7,18,38.9
Rashad Vaughn,MIL,20,0,1,0,1,1,100,0,2,0,1,2,50,0,1,0,5,8,62.5
Raul Neto,UTA,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,33.3
Raymond Felton,LAC,32,18,26,69.2,0,6,0,3,9,33.3,1,1,100,2,2,100,4,7,57.1
Reggie Bullock,DET,25,1,1,100,1,3,33.3,0,0,0,0,3,0,0,0,0,3,7,42.9
Reggie Jackson,DET,26,12,28,42.9,14,28,50,13,29,44.8,1,1,100,0,0,0,8,15,53.3
Reggie Williams,NOP,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Richard Jefferson,CLE,36,4,6,66.7,1,1,100,0,2,0,1,6,16.7,3,7,42.9,2,8,25
Richaun Holmes,PHI,23,13,14,92.9,4,9,44.4,5,11,45.5,0,0,0,0,0,0,2,4,50
Ricky Rubio,MIN,26,5,13,38.5,1,2,50,6,14,42.9,1,1,100,0,0,0,0,3,0
Robert Covington,PHI,26,12,20,60,2,5,40,1,3,33.3,0,1,0,2,3,66.7,15,42,35.7
Robin Lopez,CHI,28,10,11,90.9,10,17,58.8,5,13,38.5,0,0,0,0,0,0,0,0,0
Rodney Hood,UTA,24,8,16,50,7,16,43.8,3,13,23.1,1,1,100,0,4,0,7,14,50
Rodney McGruder,MIA,25,1,3,33.3,0,3,0,0,1,0,4,4,100,1,6,16.7,0,2,0
Rodney Stuckey,IND,30,3,4,75,1,3,33.3,4,8,50,1,1,100,1,1,100,0,1,0
Ron Baker,NYK,23,3,3,100,0,2,0,1,1,100,1,1,100,0,0,0,0,1,0
Rondae Hollis-Jefferson,BKN,22,9,22,40.9,2,8,25,2,8,25,0,0,0,0,0,0,3,11,27.3
Roy Hibbert,CHA,30,7,12,58.3,0,4,0,3,5,60,0,0,0,0,0,0,0,0,0
Rudy Gay,SAC,30,9,15,60,2,8,25,6,11,54.5,0,0,0,1,2,50,4,13,30.8
Rudy Gobert,UTA,24,20,26,76.9,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0
Russell Westbrook,OKC,28,39,61,63.9,7,24,29.2,22,75,29.3,0,0,0,0,1,0,20,55,36.4
Ryan Anderson,HOU,28,6,8,75,0,1,0,5,14,35.7,3,7,42.9,4,7,57.1,30,80,37.5
Ryan Kelly,ATL,25,0,0,0,0,1,0,0,1,0,0,0,0,-,-,-,0,2,0
Salah Mejri,DAL,30,6,7,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sam Dekker,HOU,22,12,18,66.7,0,4,0,1,2,50,3,7,42.9,2,3,66.7,7,19,36.8
Sasha Vujacic,NYK,32,0,0,0,0,0,0,4,5,80,0,1,0,0,0,0,1,3,33.3
Sean Kilpatrick,BKN,27,20,29,69,1,15,6.7,4,16,25,3,7,42.9,1,5,20,9,27,33.3
Semaj Christon,OKC,24,3,9,33.3,1,4,25,1,5,20,1,2,50,0,0,0,0,0,0
Serge Ibaka,ORL,27,14,16,87.5,9,20,45,15,30,50,0,0,0,0,0,0,18,45,40
Sergio Rodriguez,PHI,30,7,13,53.8,3,14,21.4,15,29,51.7,1,1,100,0,0,0,10,26,38.5
Seth Curry,DAL,26,6,6,100,3,4,75,6,16,37.5,2,4,50,2,3,66.7,9,17,52.9
Shabazz Muhammad,MIN,24,4,6,66.7,3,6,50,2,6,33.3,3,4,75,0,0,0,1,2,50
Shabazz Napier,POR,25,3,3,100,0,0,0,0,0,0,0,0,0,0,1,0,3,7,42.9
Shaun Livingston,GSW,31,6,7,85.7,7,9,77.8,14,23,60.9,0,0,0,0,0,0,0,0,0
Sheldon McClellan,WAS,24,0,0,0,1,1,100,1,1,100,0,1,0,0,2,0,1,2,50
Shelvin Mack,UTA,26,5,8,62.5,8,11,72.7,2,8,25,0,0,0,0,1,0,4,11,36.4
Skal Labissiere,SAC,20,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Solomon Hill,NOP,25,8,16,50,0,1,0,2,6,33.3,2,4,50,0,2,0,1,16,6.3
Spencer Dinwiddie,BKN,23,1,8,12.5,3,5,60,2,5,40,0,0,0,0,2,0,3,3,100
Spencer Hawes,CHA,28,11,12,91.7,3,5,60,1,4,25,0,0,0,0,0,0,2,11,18.2
Stanley Johnson,DET,20,1,1,100,0,1,0,2,5,40,1,1,100,1,5,20,3,7,42.9
Stephen Curry,GSW,28,30,44,68.2,7,14,50,12,27,44.4,1,2,50,3,5,60,35,87,40.2
Stephen Zimmerman,ORL,20,0,0,0,0,0,0,1,1,100,-,-,-,0,0,0,0,0,0
Steve Novak,MIL,33,-,-,-,0,0,0,-,-,-,0,0,0,-,-,-,0,1,0
Steven Adams,OKC,23,29,40,72.5,12,20,60,0,1,0,0,0,0,0,0,0,0,0,0
TJ McConnell,PHI,24,12,19,63.2,6,9,66.7,4,17,23.5,0,0,0,0,1,0,1,5,20
TJ Warren,PHX,23,8,14,57.1,4,12,33.3,6,20,30,0,1,0,0,2,0,2,4,50
Taj Gibson,CHI,31,9,12,75,8,19,42.1,6,13,46.2,0,0,0,0,0,0,0,1,0
Tarik Black,LAL,25,8,14,57.1,3,6,50,0,4,0,0,0,0,0,0,0,0,0,0
Taurean Prince,ATL,22,0,1,0,2,3,66.7,0,1,0,0,1,0,0,0,0,1,4,25
Terrence Jones,NOP,25,17,21,81,4,11,36.4,4,8,50,0,0,0,0,0,0,3,13,23.1
Terrence Ross,TOR,25,4,7,57.1,3,7,42.9,10,14,71.4,6,9,66.7,1,4,25,17,31,54.8
Terry Rozier,BOS,22,6,8,75,0,2,0,2,6,33.3,0,1,0,0,0,0,4,13,30.8
Thabo Sefolosha,ATL,32,11,14,78.6,1,3,33.3,11,17,64.7,1,2,50,0,2,0,4,8,50
Thaddeus Young,IND,28,16,25,64,8,18,44.4,4,10,40,0,6,0,0,0,0,8,14,57.1
Thomas Robinson,LAL,25,5,7,71.4,2,4,50,0,1,0,0,0,0,0,0,0,0,0,0
Thon Maker,MIL,19,0,2,0,0,0,0,1,1,100,0,0,0,0,1,0,0,2,0
Tim Frazier,NOP,26,15,24,62.5,1,11,9.1,6,15,40,0,1,0,0,0,0,4,14,28.6
Tim Hardaway Jr.,ATL,24,11,16,68.8,3,7,42.9,6,12,50,1,2,50,4,4,100,4,30,13.3
Tim Quarterman,POR,22,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,1,0
Timofey Mozgov,LAL,30,14,18,77.8,3,8,37.5,3,12,25,0,0,0,0,0,0,0,0,0
Timothe Luwawu-Cabarrot,PHI,21,5,6,83.3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,66.7
Tobias Harris,DET,24,12,18,66.7,11,20,55,6,15,40,1,5,20,2,5,40,10,29,34.5
Tomas Satoransky,WAS,25,1,4,25,1,4,25,0,4,0,0,0,0,0,1,0,0,1,0
Toney Douglas,MEM,30,2,2,100,0,1,0,1,2,50,0,0,0,0,0,0,1,1,100
Tony Allen,MEM,35,16,35,45.7,3,10,30,2,2,100,0,0,0,0,0,0,0,1,0
Tony Parker,SAS,34,15,21,71.4,5,8,62.5,16,26,61.5,1,2,50,0,1,0,0,0,0
Tony Snell,MIL,25,9,9,100,0,0,0,3,7,42.9,2,10,20,3,11,27.3,22,46,47.8
Treveon Graham,CHA,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Ariza,HOU,31,7,11,63.6,0,1,0,1,5,20,5,10,50,7,19,36.8,15,53,28.3
Trevor Booker,BKN,29,16,30,53.3,5,9,55.6,0,6,0,0,1,0,0,1,0,5,7,71.4
Trey Burke,WAS,24,4,5,80,2,4,50,11,20,55,2,2,100,0,1,0,2,4,50
Trey Lyles,UTA,21,4,5,80,3,5,60,1,2,50,0,0,0,3,4,75,4,21,19
Tristan Thompson,CLE,25,17,29,58.6,4,9,44.4,0,0,0,0,0,0,0,0,0,0,0,0
Troy Daniels,MEM,25,0,0,0,1,2,50,2,8,25,2,4,50,0,0,0,6,22,27.3
Troy Williams,MEM,22,3,4,75,2,2,100,0,1,0,0,1,0,0,1,0,1,4,25
Ty Lawson,SAC,29,10,16,62.5,3,10,30,13,24,54.2,1,1,100,0,2,0,3,9,33.3
Tyler Ennis,HOU,22,4,6,66.7,0,2,0,0,1,0,0,0,0,0,0,0,1,2,50
Tyler Johnson,MIA,24,12,19,63.2,3,9,33.3,13,24,54.2,0,1,0,3,5,60,5,23,21.7
Tyler Ulis,PHX,21,1,3,33.3,2,6,33.3,3,9,33.3,0,0,0,0,0,0,1,1,100
Tyler Zeller,BOS,27,3,5,60,1,1,100,1,6,16.7,0,0,0,0,0,0,0,0,0
Tyreke Evans,NOP,27,9,21,42.9,0,1,0,1,4,25,0,0,0,0,0,0,3,10,30
Tyson Chandler,PHX,34,19,29,65.5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Jones,MIN,20,1,1,100,1,3,33.3,2,4,50,0,0,0,0,0,0,1,2,50
Udonis Haslem,MIA,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Victor Oladipo,OKC,24,11,24,45.8,2,6,33.3,15,28,53.6,0,3,0,8,11,72.7,11,23,47.8
Vince Carter,MEM,40,3,4,75,1,2,50,2,3,66.7,1,1,100,0,0,0,8,17,47.1
Wade Baldwin IV,MEM,20,1,4,25,2,3,66.7,2,3,66.7,0,0,0,0,0,0,1,2,50
Wayne Ellington,MIA,29,1,2,50,0,2,0,3,6,50,1,2,50,1,3,33.3,6,17,35.3
Wesley Johnson,LAC,29,0,1,0,1,1,100,4,8,50,1,3,33.3,2,4,50,1,5,20
Wesley Matthews,DAL,30,8,11,72.7,0,4,0,3,10,30,3,5,60,0,5,0,11,28,39.3
Will Barton,DEN,26,9,19,47.4,9,12,75,4,12,33.3,0,1,0,0,0,0,12,27,44.4
Willie Cauley-Stein,SAC,23,5,6,83.3,1,4,25,0,2,0,0,0,0,0,0,0,0,0,0
Willie Reed,MIA,26,7,9,77.8,3,5,60,1,1,100,0,0,0,0,0,0,0,1,0
Willy Hernangomez,NYK,22,17,18,94.4,0,0,0,4,7,57.1,0,1,0,0,0,0,0,0,0
Wilson Chandler,DEN,29,10,18,55.6,7,20,35,4,19,21.1,1,5,20,3,3,100,16,35,45.7
Yogi Ferrell,DAL,23,2,4,50,0,2,0,2,3,66.7,0,0,0,0,0,0,3,7,42.9
Zach LaVine,MIN,21,10,20,50,1,2,50,7,15,46.7,4,8,50,2,2,100,8,21,38.1
Zach Randolph,MEM,35,10,16,62.5,2,10,20,7,14,50,0,0,0,0,0,0,4,12,33.3
Zaza Pachulia,GSW,32,21,29,72.4,5,8,62.5,2,7,28.6,0,0,0,0,0,0,0,0,0
